id,id_camin,nr_matricol,nume,prenume,an,grupa,data_nastere,email,medie,inregistrat
1016,0,373KC5,Ababei,Daria,1,B3,07-JAN-74,ababei.daria@gmail.com,7.75,f
1017,0,146PJ6,Lungu,Denise,1,A1,05-JUL-74,lungu.denise@gmail.com,8,f
1018,0,290RP5,Dobos,Valeriu Vladut,1,B3,21-FEB-74,dobos.valeriu@info.ro,6.5,f
1019,0,593YJ7,Andrei,Daria,3,A1,01-AUG-74,andrei.daria@info.ro,6.17,f
1020,0,238RG4,Simion,Sergiu,3,A5,12-JUN-74,simion.sergiu@gmail.com,5.96,f
1021,0,447ZJ6,Micu,Simona Andreea,1,B5,29-JUN-74,micu.simona@info.ro,7,f
1022,0,760GH0,Bulbuc-aioanei,Ovidiu,3,A5,21-MAY-74,bulbuc-aioanei.ovidiu@gmail.com,5.96,f
1023,0,394AL1,Stan,Alina Stefana,2,B4,15-FEB-74,stan.alina@gmail.com,7.13,f
1024,0,837MM0,Gherman,Ilona,1,A2,21-JUL-74,gherman.ilona@info.ro,8.25,f
1025,0,935ZS6,Ionesei,Rares,2,A5,22-JUN-74,ionesei.rares@gmail.com,6.56,f
